datetime,actual_load,predicted_load,mode,T_low,T_high,throughput,drop,energy,efficiency
2013-11-27 14:50:00,2514.1254932961288,2963.6101727673104,performance,345.18315178692586,1624.9281774977514,2315.727536977403,198.39795631872585,140,16.54091097841002
2013-11-27 15:00:00,2571.7994133495436,2603.8174638356295,performance,345.18315178692586,1624.9281774977514,2315.727536977403,256.07187637214065,140,16.54091097841002
2013-11-27 15:10:00,2658.5466315934245,2549.1595662559193,performance,345.18315178692586,1624.9281774977514,2315.727536977403,342.81909461602163,140,16.54091097841002
2013-11-27 15:20:00,2905.4673832802196,2541.4817181496146,performance,345.18315178692586,1624.9281774977514,2315.727536977403,589.7398463028167,140,16.54091097841002
2013-11-27 15:30:00,2596.69193795854,2710.7187983703825,performance,345.18315178692586,1624.9281774977514,2315.727536977403,280.96440098113726,140,16.54091097841002
2013-11-27 15:40:00,2753.573759338774,2585.2581151850527,performance,345.18315178692586,1624.9281774977514,2315.727536977403,437.846222361371,140,16.54091097841002
2013-11-27 15:50:00,2857.79549987549,2708.7192329354384,performance,345.18315178692586,1624.9281774977514,2315.727536977403,542.067962898087,140,16.54091097841002
2013-11-27 16:00:00,2874.3481937710985,2646.902070890479,performance,345.18315178692586,1624.9281774977514,2315.727536977403,558.6206567936956,140,16.54091097841002
2013-11-27 16:10:00,2955.6961844473217,2666.9100266456608,performance,345.18315178692586,1624.9281774977514,2315.727536977403,639.9686474699188,140,16.54091097841002
2013-11-27 16:20:00,3323.992962171762,2760.7108806113847,performance,345.18315178692586,1624.9281774977514,2315.727536977403,1008.2654251943591,140,16.54091097841002
2013-11-27 16:30:00,2723.5691431040655,3070.2470493810097,performance,345.18315178692586,1624.9281774977514,2315.727536977403,407.84160612666255,140,16.54091097841002
2013-11-27 16:40:00,2706.9468636336787,2915.2541059214054,performance,345.18315178692586,1624.9281774977514,2315.727536977403,391.2193266562758,140,16.54091097841002
2013-11-27 16:50:00,2491.6642436484835,2890.1505246539427,performance,345.18315178692586,1624.9281774977514,2315.727536977403,175.93670667108063,140,16.54091097841002
2013-11-27 17:00:00,2509.163482053864,2605.3659521939935,performance,345.18315178692586,1624.9281774977514,2315.727536977403,193.43594507646094,140,16.54091097841002
2013-11-27 17:10:00,2171.3075475646965,2565.404550232516,performance,345.18315178692586,1624.9281774977514,2171.3075475646965,0.0,140,15.509339625462118
2013-11-27 17:20:00,2640.0922564020907,2330.4848910220226,performance,345.18315178692586,1624.9281774977514,2315.727536977403,324.3647194246878,140,16.54091097841002
2013-11-27 17:30:00,2315.0878367927126,2463.2244178282963,performance,345.18315178692586,1624.9281774977514,2315.0878367927126,0.0,140,16.536341691376517
2013-11-27 17:40:00,2187.9654737500505,2261.811658640684,performance,345.18315178692586,1624.9281774977514,2187.9654737500505,0.0,140,15.628324812500361
2013-11-27 17:50:00,2213.281699080697,2230.046090255355,performance,345.18315178692586,1624.9281774977514,2213.281699080697,0.0,140,15.809154993433548
2013-11-27 18:00:00,2192.4205773607464,2065.4898449126968,performance,345.18315178692586,1624.9281774977514,2192.4205773607464,0.0,140,15.660146981148188
2013-11-27 18:10:00,2521.269545981739,2046.7300069849728,performance,345.18315178692586,1624.9281774977514,2315.727536977403,205.54200900433625,140,16.54091097841002
2013-11-27 18:20:00,2045.3476624468758,2229.156150050261,performance,345.18315178692586,1624.9281774977514,2045.3476624468758,0.0,140,14.609626160334827
2013-11-27 18:30:00,1714.6037928421458,2110.0617723486785,performance,345.18315178692586,1624.9281774977514,1714.6037928421458,0.0,140,12.24716994887247
2013-11-27 18:40:00,1832.5660692090578,1894.42664877936,performance,345.18315178692586,1624.9281774977514,1832.5660692090578,0.0,140,13.089757637207555
2013-11-27 18:50:00,1759.7896557449444,1820.0073953632502,performance,345.18315178692586,1624.9281774977514,1759.7896557449444,0.0,140,12.56992611246389
2013-11-27 19:00:00,1656.7884493735285,1715.3701450317335,performance,345.18315178692586,1624.9281774977514,1656.7884493735285,0.0,140,11.834203209810918
2013-11-27 19:10:00,1264.1760165241683,1643.9188157563744,performance,345.18315178692586,1624.9281774977514,1264.1760165241683,0.0,140,9.029828689458345
2013-11-27 19:20:00,1658.423608506607,1393.9421083635705,normal,345.18315178692586,1624.9281774977514,1447.3297106108769,211.09389789573015,90,16.081441229009744
2013-11-27 19:30:00,1659.918700277187,1464.797167261308,normal,345.18315178692586,1624.9281774977514,1447.3297106108769,212.58898966631023,90,16.081441229009744
2013-11-27 19:40:00,1098.42435977513,1468.9350465350851,normal,345.18315178692586,1624.9281774977514,1098.42435977513,0.0,90,12.204715108612554
2013-11-27 19:50:00,1263.5522935498461,1232.437382447804,normal,345.18315178692586,1624.9281774977514,1263.5522935498461,0.0,90,14.039469928331624
2013-11-27 20:00:00,950.203940928143,1164.9910223133943,normal,345.18315178692586,1624.9281774977514,950.203940928143,0.0,90,10.557821565868256
2013-11-27 20:10:00,1041.8152359933997,962.7068358971283,normal,345.18315178692586,1624.9281774977514,1041.8152359933997,0.0,90,11.575724844371107
2013-11-27 20:20:00,993.2498559141073,1003.0796224127446,normal,345.18315178692586,1624.9281774977514,993.2498559141073,0.0,90,11.036109510156749
2013-11-27 20:30:00,793.8704067083592,923.3629169232539,normal,345.18315178692586,1624.9281774977514,793.8704067083592,0.0,90,8.820782296759546
2013-11-27 20:40:00,1004.845687617834,795.7222673146474,normal,345.18315178692586,1624.9281774977514,1004.845687617834,0.0,90,11.1649520846426
